	BrMin	BrFactor_ADAPT	nChromoSi_AWSoM	PoyntingFluxPerBSi	LperpTimesSqrtBSi	StochasticExponent	rMinWaveReflection	realization	pfss	UseSurfaceWaveRefl
250	6.964251033	0.954119593	3.753052E+18	499066.0051	178454.3523	0.271926638	1.002211116	0.818181818	1	1
251	7.639582368	0.920307071	2.483713E+18	382142.2359	281215.0018	0.195784132	1.043899589	0.727272727	1	2
252	6.772761593	0.641133805	1.917855E+18	884242.0736	164308.4345	0.180945525	1.1664049	1	1	1
253	5.9036472	1.545340984	2.886395E+18	359692.611	69895.38057	0.213623323	1.117638077	0.909090909	1	2
254	9.022222954	1.443890865	1.624191E+18	471489.7139	105024.822	0.257949166	1.134735591	0.909090909	1	1
255	5.090523852	0.831213403	8.357723E+17	574140.3664	213193.3787	0.112832377	1.160121115	0.181818182	1	2
256	8.622411683	0.742302872	3.184528E+18	797063.7998	61286.30177	0.226678277	1.186016887	0	1	1
257	6.688914889	1.124184502	3.051445E+18	506248.2888	117067.7035	0.298733795	1.048547449	0.727272727	1	2
258	8.108703782	0.646507164	4.738608E+18	402028.2639	224186.7196	0.210805101	1.073945081	0.636363636	1	1
259	7.433946882	0.680075198	1.226385E+18	316751.7172	260910.5518	0.257006401	1.078332123	0.909090909	1	2
260	9.179685985	1.170109111	3.804074E+18	337687.6703	47980.06423	0.272855212	1.158500671	0.909090909	1	1
261	5.560106606	0.56580439	3.390651E+18	641682.6429	295383.8465	0.127810999	1.133115146	0.818181818	1	2
262	6.304635581	0.898106155	4.106820E+18	700319.4856	73729.90928	0.165910182	1.139382477	0.545454545	1	1
263	9.982390874	0.801844872	2.273759E+18	527109.4976	191821.7689	0.292078935	1.11291092	0.181818182	1	2
264	6.060459195	1.271278435	2.847542E+17	431118.227	152335.1047	0.198587247	1.187515095	0.727272727	1	1
265	9.67136392	0.62050173	3.513617E+18	308714.9855	119310.9845	0.100733208	1.138562806	0.090909091	1	2
266	5.751807467	1.081365462	4.299617E+18	611133.8444	230644.6267	0.254696772	1.163959009	0.090909091	1	1
267	8.863090037	1.317801194	7.642404E+17	520049.9821	262873.6936	0.209023101	1.183775653	0.181818182	1	2
268	5.246037317	0.721802633	2.375831E+18	422503.9124	87347.79433	0.296406907	1.109160794	0.727272727	1	1
269	7.122462798	0.591517778	4.561558E+18	547576.0385	54454.471	0.200617753	1.054373865	0.363636364	1	2
270	8.241661881	1.212627065	2.646973E+18	444929.0279	297610.6601	0.293688566	1.028989963	0.090909091	1	1
271	6.373081247	1.246590864	1.516301E+18	336266.958	198016.0042	0.12983153	1.024996614	0.727272727	1	2
272	7.795397991	0.760344687	1.028478E+18	633630.7	154314.7138	0.274474818	1.09959936	0.090909091	1	1
273	5.402160431	0.978792621	4.995914E+18	393319.1799	131717.7586	0.281503126	1.185298448	0	1	2
274	8.305825441	0.552423291	1.419674E+18	966923.0599	249810.6573	0.170510045	1.162307449	0.818181818	1	1
275	8.794040621	1.730613306	2.214721E+18	320683.9379	74679.48187	0.188626226	1.090195796	0.181818182	1	2
276	9.826921838	0.877737752	1.315224E+18	475474.4623	32638.08687	0.115770632	1.168588517	0.818181818	1	1
277	6.841024868	1.503562184	4.061368E+18	454563.0187	242402.4601	0.114808296	1.094853837	0.181818182	1	2
278	7.950456566	1.042563491	3.348540E+18	550539.716	67903.42811	0.259379008	1.020251092	0.727272727	1	1
279	5.835349093	0.665821379	6.717325E+17	776890.0834	185995.1671	0.130639458	1.046110909	0.727272727	1	2
280	8.934424552	0.69978492	4.355033E+18	891805.974	284286.0119	0.326781707	1.001465069	0.181818182	1	1
281	7.278167343	0.874018149	2.063181E+18	668241.7668	98562.82333	0.215579879	1.027387774	0.727272727	1	2
282	8.710246704	1.469881755	3.736002E+17	364253.5355	210954.254	0.308607454	1.052771678	0.272727273	1	1
283	9.219202747	0.706975271	3.120904E+18	963588.6168	104702.0722	0.245932471	1.076646391	0.909090909	1	2
284	6.576123808	1.650870543	2.394159E+18	407317.9768	264209.0716	0.189401231	1.178360898	0	1	1
285	6.988582658	0.866541495	8.946826E+17	390427.337	290293.9411	0.115962424	1.050747711	0.454545455	1	2
286	7.624863492	1.035373458	4.432668E+18	478389.2414	186348.3291	0.280288696	1.095363034	0.181818182	1	1
287	8.496612787	1.887326102	3.532165E+18	323987.8727	229209.2776	0.233199673	1.173952498	0.727272727	1	2
288	6.787329981	0.779258827	3.873551E+18	780196.3011	35625.90749	0.325183664	1.117865056	0.636363636	1	1
289	9.498885637	0.887088973	2.546725E+18	553507.0932	221218.6765	0.214952274	1.140772943	0.272727273	1	2
290	5.918377698	1.354283826	6.350598E+17	450863.2081	131110.0942	0.309381515	1.166168766	0	1	1
291	8.997879111	1.590716564	4.166117E+18	367930.506	94533.01637	0.113238636	1.186204956	0.909090909	1	2
292	5.115020064	0.98839287	3.680042E+18	665297.2305	257533.9976	0.261095181	1.11159048	0.545454545	1	1
293	8.597924793	0.543072379	3.381725E+17	888522.5972	139309.7788	0.131385137	1.134556677	0.272727273	1	2
294	8.094134956	0.769681204	2.196684E+18	312433.8998	234689.851	0.29530963	1.022289566	0.727272727	1	1
295	7.458433632	0.601132611	3.477723E+18	418762.158	199682.4448	0.10104221	1.029987597	0.636363636	1	2
296	8.526437699	1.203327587	3.890476E+18	522961.6707	108516.0961	0.254534283	1.055371115	0.090909091	1	1
297	9.155191785	1.325042978	1.855116E+18	447899.5195	142858.0708	0.12814466	1.106838855	0.272727273	1	2
298	5.584447692	0.71434886	1.144037E+18	543873.1374	166656.7695	0.276073769	1.181453329	0.272727273	1	1
299	8.129374397	0.825308692	2.836566E+18	721056.6116	82248.54154	0.146290522	1.158340065	1	1	2
300	9.967662536	0.61328868	4.829782E+18	637310.6657	269825.9302	0.199872983	1.164572682	0	1	1
301	6.075034875	1.088856273	3.143121E+18	333319.4027	40482.13052	0.294345474	1.139176858	0	1	2
302	9.656797837	0.794617465	9.649181E+17	404948.258	79190.14558	0.256260715	1.190227627	1	1	1
303	5.766526366	1.278754894	1.453262E+18	502498.2281	236916.6523	0.103190289	1.11562383	0.272727273	1	2
304	5.270521883	0.558299181	4.633871E+18	313857.615	110495.7171	0.212403136	1.157495932	1	1	1
305	9.067359176	0.850259507	4.065659E+18	815078.574	263325.4458	0.167124619	1.029171168	0.636363636	1	2
306	7.146806627	0.689638595	2.317545E+18	638743.5839	145101.3637	0.292388852	1.006032385	0.636363636	1	1
307	8.217165692	1.283528409	7.053030E+17	341359.1389	173114.6965	0.198423843	1.080648483	0.181818182	1	2
308	6.387659549	1.11458405	4.367307E+18	427420.7704	271789.0597	0.274098029	1.073338039	1	1	1
309	7.780667469	0.655829323	3.581828E+18	530074.5439	46692.84505	0.126714638	1.047940786	0.181818182	1	2
310	5.426494649	0.840799166	2.144905E+18	495312.836	57933.37727	0.19749939	1.136764755	0.454545455	1	1
311	5.638768468	1.676865633	1.244388E+18	300692.2066	83396.33851	0.139043179	1.009153333	1	1	2
312	6.478831137	0.631547709	7.587218E+17	961872.0748	241554.6508	0.156338966	1.142983643	0.545454545	1	1
313	9.812200927	1.076836654	3.256892E+18	385869.417	157147.4438	0.271298117	1.117122251	0.636363636	1	2
314	6.855753229	1.397065882	1.803331E+18	356756.565	219243.2033	0.259074818	1.046314237	0.909090909	1	1
315	7.935880872	0.913065474	1.392847E+18	660748.5134	124911.7552	0.111618863	1.071711492	0.818181818	1	2
316	5.849915297	0.753531052	2.625414E+18	886796.9476	276688.6701	0.226369267	1.094641353	0.636363636	1	1
317	8.909940405	0.584586951	1.510765E+18	794483.0332	176685.5192	0.182042795	1.05293457	0.363636364	1	2
318	7.302661521	0.946628454	4.909539E+18	570445.9943	92277.4119	0.307350956	1.075927428	0.909090909	1	1
319	9.619689372	1.193809269	1.571039E+18	316992.5785	277875.711	0.16314812	1.000609128	0.090909091	1	2
320	5.738956414	0.581069991	8.565168E+17	613012.1188	31674.42162	0.316156397	1.07521302	0.090909091	1	1
321	8.87466258	0.749632231	4.544221E+18	505707.9716	134841.2489	0.152357182	1.070801554	0.181818182	1	2
322	5.296892292	1.227506274	2.856461E+18	401689.2934	175497.437	0.236947306	1.045416509	0.454545455	1	1
323	7.416140202	0.925018639	1.877374E+18	729363.8023	253064.4629	0.277621533	1.093988788	0.818181818	1	2
324	7.16798614	1.104666162	5.230793E+17	526569.1558	207733.1257	0.138206011	1.190633793	0.090909091	1	1
325	8.248495262	0.635431327	2.509143E+18	430779.2811	99707.22953	0.232225829	1.11601779	0.181818182	1	2
326	6.365275724	0.73646962	3.792178E+18	337928.5546	64698.03707	0.18649325	1.136246396	0.545454545	1	1
327	5.453835571	1.493116002	3.206209E+17	382486.88	266094.5138	0.221911269	1.072428173	0.272727273	1	2
328	6.947878436	0.642718469	4.150891E+18	861063.1878	170610.3232	0.262586166	1.024100976	0.818181818	1	1
329	8.787426588	2.243695626	2.953136E+18	303607.7416	188166.3954	0.127287482	1.152272036	0.818181818	1	2
330	7.501175114	0.676415216	6.128205E+17	770118.7557	274292.4083	0.216384694	1.028310846	0.181818182	1	1
331	6.208059792	0.854934142	3.364120E+18	596176.3212	122516.6187	0.331134988	1.005330205	0.090909091	1	2
332	6.834192098	1.002093897	1.181326E+18	471242.2961	155278.6222	0.171573032	1.156989854	0.272727273	1	1
333	9.379592058	0.571570705	2.798264E+18	1095248.817	239686.7616	0.286532073	1.182898148	0.181818182	1	2
334	7.041878296	1.787675385	2.081990E+18	326423.2906	129226.4626	0.101884224	1.084601229	0	1	1
335	8.718052828	0.900776353	4.716767E+18	360037.232	51330.67665	0.24724676	1.189135394	0.909090909	1	2
336	5.385579409	0.617831495	2.900007E+18	755926.6277	141673.0938	0.305861012	1.188389514	0.272727273	1	1
337	8.406444431	1.04838649	1.076906E+18	579142.8152	259896.187	0.176150857	1.165469433	0.272727273	1	2
338	6.520742995	0.812329689	4.596143E+18	689563.4703	227260.0253	0.220418764	1.182154985	0.545454545	1	1
339	7.588975935	1.433508996	2.607807E+18	393566.2162	116071.0875	0.135364638	1.107552714	0.181818182	1	2
340	9.688225311	0.719265297	1.788086E+18	862889.545	41668.1242	0.110187485	1.159200912	0.454545455	1	1
341	7.816989084	0.596165471	3.952654E+18	987756.4315	74693.79958	0.26505373	1.004608167	0.363636364	1	2
342	5.897214968	0.977225598	2.428949E+18	364500.5472	192918.0505	0.154965265	1.030494676	0.454545455	1	1
343	9.030429625	0.94367369	3.543517E+18	454217.9931	292129.8158	0.321166537	1.023382418	0.636363636	1	2
344	9.906765348	1.711127778	4.444168E+18	349624.3518	249726.1	0.255344918	1.144792907	0.272727273	1	1
345	6.676273639	0.555157397	2.032039E+18	519607.2727	280118.9921	0.235380864	1.112304268	0.454545455	1	2
346	8.056781273	1.150959187	4.186982E+17	422262.6466	38132.32878	0.150283488	1.18690654	0	1	1
347	7.484553907	1.252393245	4.083248E+18	309053.5499	136804.3907	0.314609302	1.167065493	0.363636364	1	2
348	8.562554287	0.791464608	3.294326E+18	611673.8047	181708.1719	0.161055079	1.14168188	0.090909091	1	1
349	9.186118818	0.661109847	1.279391E+18	336605.547	214207.5325	0.336203943	1.096468019	0.363636364	1	2
350	6.052253133	0.69493843	4.946385E+18	444687.7852	245511.2854	0.140061522	1.051266977	0.636363636	1	1
351	6.569655435	0.701778567	1.054912E+18	823555.8258	222803.3892	0.300115374	1.068240993	0.727272727	1	2
352	9.639350971	0.863455197	2.963047E+18	647647.9648	37211.17562	0.189865702	1.09196561	0	1	1
353	5.719790951	1.484696222	4.873462E+18	345003.2184	279194.2329	0.33444065	1.016568359	0.363636364	1	2
354	8.895124742	1.51824607	1.361541E+18	436288.5883	180508.1378	0.14064195	1.037355268	0.454545455	1	1
355	5.27807082	1.032131635	1.848718E+18	533657.5033	135631.6516	0.233664373	1.061971369	0	1	2
356	8.5139149	0.667947666	4.571887E+18	707664.2169	253856.3449	0.103972667	1.085732185	0.545454545	1	1
357	6.785715959	1.728618852	3.114583E+18	388957.3196	145535.4192	0.214472254	1.029524186	0.090909091	1	2
358	7.149652758	0.892420611	4.015106E+18	408786.8499	103135.895	0.148985288	1.10112975	0.090909091	1	1
359	8.268850659	1.353416079	3.226107E+18	511208.0699	215379.0012	0.236444717	1.176514894	0.727272727	1	2
360	7.768226201	0.99360812	4.960704E+17	322530.8729	71817.33617	0.314717324	1.146556854	0.636363636	1	1
361	5.945939658	0.546177225	3.519844E+18	948478.4069	190040.8718	0.204676384	1.119902803	0.090909091	1	2
362	9.362927552	1.236026817	3.616128E+18	354540.3762	258448.8961	0.155560376	1.057250266	0	1	1
363	5.433603704	0.775160122	4.328301E+18	650513.1388	82774.67641	0.248626953	1.032634167	0.545454545	1	2
364	9.795458588	0.606200571	6.616923E+17	568168.7569	115397.0624	0.174769431	1.014941763	0.181818182	1	1
365	6.188173263	1.202196173	2.347111E+18	464179.6904	226615.3532	0.31941787	1.090339015	0.454545455	1	2
366	7.923917633	0.711370714	2.675675E+18	493292.7569	149741.611	0.32975521	1.172659023	0.363636364	1	1
367	8.14133116	2.036227161	4.175007E+18	310574.0203	124217.1177	0.275579096	1.09509476	0.727272727	1	2
368	7.304688684	0.609938715	1.413735E+18	375401.3935	50540.53175	0.134081052	1.181168808	0	1	1
369	6.996284164	0.799818295	3.173915E+18	557101.4859	264906.8231	0.3179103	1.15488131	0.090909091	1	2
370	8.425838104	1.27749061	4.784906E+18	459719.6188	85017.96928	0.172871239	1.130266831	1	1	1
371	6.500509194	1.176454377	1.103951E+18	371561.4349	121607.7769	0.247138746	1.122144609	0.636363636	1	2
372	7.607569195	0.563645237	1.890533E+18	674214.7345	228578.4826	0.153642822	1.19754043	0.909090909	1	1
373	9.486291762	0.686419432	3.926562E+18	399087.6827	195818.0252	0.223674558	1.03982841	1	1	2
374	9.049411508	1.122156898	2.151307E+18	584653.6499	52520.15276	0.331949824	1.081729516	0.272727273	1	1
375	5.117713589	0.652720367	2.384742E+17	482216.2829	299775.6266	0.177473715	1.006345994	0.636363636	1	2
376	6.003776939	1.959844806	1.737821E+18	315522.5635	256844.3732	0.127164789	1.134885341	0.272727273	1	1
377	6.657454703	1.441863197	3.724313E+18	437614.4581	31012.83655	0.232103132	1.195944393	0.090909091	1	2
378	8.07724001	0.83742654	4.135890E+18	541608.9784	277218.7597	0.138563054	1.120548572	0.909090909	1	1
379	5.631956777	0.727520366	2.284668E+18	718438.375	125442.2714	0.253331798	1.144247878	0.272727273	1	2
380	8.826862389	0.626483875	3.417685E+18	800342.7502	89653.90785	0.207599505	1.101778141	0.181818182	1	1
381	7.465390081	1.073881166	6.002476E+17	627086.6737	174062.6184	0.332889384	1.125515253	0.363636364	1	2
382	8.582213947	1.5431828	2.586243E+18	331091.8514	133376.0471	0.187776831	1.150129731	0.454545455	1	1
383	5.586627425	0.918147855	2.783847E+18	301954.2754	209197.1537	0.162553017	1.086352967	0.545454545	1	2
384	8.200389149	0.756505087	1.232022E+18	925280.5423	57421.82314	0.287582879	1.059687379	0.818181818	1	1
385	8.923265543	1.803913807	7.523731E+17	387142.9775	270248.7929	0.30781576	1.188152699	0.727272727	1	2
386	6.257970465	0.587941045	4.769743E+18	1043512.742	159784.7601	0.123784408	1.092589778	0.454545455	1	1
387	9.955851866	0.952092953	1.652874E+18	416729.122	244192.5704	0.238695981	1.06595972	1	1	2
388	8.389702073	0.575604458	2.999889E+18	374919.8621	284757.1832	0.25778025	1.066429203	0	1	1
389	6.527852032	0.744550876	1.735258E+18	456286.8292	185557.9223	0.213454407	1.087408552	0.090909091	1	2
390	7.64490477	1.228618123	1.324851E+18	560485.8173	158598.7581	0.307004899	1.012012827	0.818181818	1	1
391	9.518441214	1.09721279	3.339118E+18	485352.665	123464.2227	0.195732403	1.150978583	0.181818182	1	2
392	5.899242113	0.638387849	4.052536E+18	581371.1533	217790.0072	0.283603213	1.126376315	0.363636364	1	1
393	9.018466368	0.73984122	3.831991E+17	699847.7926	250414.6944	0.117460735	1.121214104	0.454545455	1	2
394	5.096149642	1.333529014	2.072207E+18	395831.1142	91632.98124	0.27187491	1.196597722	0.818181818	1	1
395	6.683822558	1.026852141	4.289995E+18	327883.3421	238118.2626	0.198550168	1.007389446	0.363636364	1	2
396	9.607171406	0.647934736	2.091893E+18	901108.901	153709.5844	0.31346163	1.03406716	0.636363636	1	1
397	7.5171087	1.625740222	1.673748E+18	361510.3012	181343.1088	0.330670524	1.118092681	0.545454545	1	2
398	5.162907098	0.68174581	3.206159E+18	1017587.109	55025.54911	0.147788159	1.013667843	0.090909091	1	1
399	8.545107403	0.858154331	7.731009E+17	440898.0934	206802.0053	0.272818132	1.040285707	0.909090909	1	2
400	9.173677531	0.996748875	2.637952E+18	515975.5571	172193.7847	0.102364467	1.198193829	0	1	1
401	5.564245852	1.615816246	4.551955E+18	413345.9294	144176.8461	0.256852134	1.122810213	0.181818182	1	2
402	7.03888622	0.568336088	1.339246E+18	742704.2456	87786.00666	0.227654457	1.174506673	0.272727273	1	1
403	7.730735117	0.804652569	4.858217E+18	825979.6051	118840.7808	0.183797163	1.179479468	1	1	2
404	9.987178625	1.379776697	1.037306E+18	305458.4181	45492.56936	0.210650833	1.131127917	0.090909091	1	1
405	6.055099246	0.895574497	1.525728E+18	602818.1331	270616.0793	0.298565796	1.155730186	0	1	2
406	8.044889957	0.6232929	9.183907E+17	1006898.447	192404.1747	0.239952466	1.153421615	0.909090909	1	1
407	5.377389654	1.837189251	3.961566E+18	363223.9349	31314.37158	0.176631217	1.051730347	0.545454545	1	2
408	5.745912881	1.051739549	3.060896E+18	432861.2164	74179.51362	0.129911638	1.180124831	1	1	1
409	8.857767653	0.81530475	1.927818E+18	348359.2313	109177.2638	0.293768674	1.172200819	0.818181818	1	2
410	7.349979652	0.724350762	4.454116E+18	924407.4732	294769.4453	0.163750937	1.198842578	0.363636364	1	1
411	5.47629844	0.593204822	2.571017E+18	849287.2849	260424.8966	0.338898482	1.03800136	0.545454545	1	2
412	7.126867867	1.574284491	3.400133E+18	319269.0767	165995.4579	0.296604203	1.089674031	0.272727273	1	1
413	8.236684611	0.972154543	3.812955E+18	623284.8193	142201.3932	0.209206665	1.014288983	0	1	2
414	6.367455475	0.938197858	2.751702E+17	507923.3736	39047.03816	0.254880336	1.031786292	0	1	1
415	7.799154558	1.405454588	2.264755E+18	411925.4548	268360.4549	0.100930503	1.056390182	0.545454545	1	2
416	9.918721968	0.761755732	3.702074E+18	732030.7951	224638.3195	0.144630775	1.008013208	0.545454545	1	1
417	9.327041655	0.54994524	4.248030E+18	467464.0108	60833.60551	0.3087901	1.146086369	0	1	2
418	5.407252744	1.152201838	3.762024E+18	565031.2901	291231.5899	0.215778092	1.170702373	0.818181818	1	1
419	9.549043101	1.925550212	2.748550E+18	334937.5468	86823.71613	0.235875884	1.02365068	0.909090909	1	2
420	6.215761318	0.786129885	5.626706E+17	351328.177	164792.9934	0.114990943	1.100073545	0.636363636	1	1
421	6.836885641	0.664348577	2.895404E+18	676246.9046	129922.1299	0.269859417	1.061111213	0.545454545	1	2
422	7.956465002	1.140109626	4.509984E+18	378904.6597	220033.2882	0.115836092	1.036507322	0.454545455	1	1
423	5.008325017	0.875491023	4.807164E+18	766145.9453	178003.7803	0.323862681	1.067343503	0.909090909	1	2
424	7.283527274	1.308660279	8.268864E+17	489913.4442	256625.4293	0.281568585	1.015915556	0.454545455	1	1
425	8.705458972	0.698027815	1.614713E+18	592533.0285	93596.123	0.194126894	1.091300603	0.545454545	1	2
426	6.577376821	1.307382644	2.682788E+18	381146.1277	292065.1205	0.104606929	1.153210882	0.818181818	1	1
427	7.999298973	0.703011468	4.671202E+18	677130.4365	49949.70829	0.25106661	1.128608518	0.818181818	1	2
428	7.385574927	0.669450291	1.001891E+18	591661.7036	148238.6058	0.205393139	1.123815892	0.545454545	1	1
429	8.505144761	1.138684577	1.415886E+18	487659.7691	192982.7451	0.300280371	1.199199413	0.636363636	1	2
430	5.509596551	0.782596475	3.618573E+18	466772.7396	115874.1702	0.290049476	1.062777813	0.909090909	1	1
431	9.875735709	0.546557184	2.353932E+18	352007.2412	84424.54789	0.126192182	1.08339392	0.454545455	1	2
432	9.374920253	0.773200055	7.955851E+17	847036.6616	188392.2219	0.320189919	1.170321148	0	1	1
433	6.917408529	0.935337338	3.219268E+18	624168.2552	70299.84755	0.19041387	1.19447225	0.454545455	1	2
434	8.349098085	1.413075943	4.008267E+18	321510.6409	245841.7123	0.285375022	1.119088728	0.363636364	1	1
435	6.421895053	1.582022103	4.936441E+17	409671.6836	213877.1059	0.119642271	1.126988067	0.909090909	1	2
436	7.531702251	0.969148412	2.107053E+18	507052.1448	102526.4682	0.266146592	1.151590431	0.909090909	1	1
437	6.177570849	0.604502245	4.314530E+18	734269.2114	288251.0647	0.155864075	1.175706015	0.454545455	1	2
438	9.156380215	1.656407153	3.371834E+18	365477.6108	111643.3719	0.165335221	1.13169437	0.090909091	1	1
439	9.407715938	0.820934002	4.871329E+18	432170.0413	137267.0396	0.111171031	1.009502631	0.090909091	1	2
440	5.04093529	1.057250483	1.354409E+18	349038.1993	37669.6801	0.304969931	1.042811201	1	1	1
441	8.746157597	0.609227098	2.662489E+18	921970.6926	223393.3763	0.175051067	1.015729142	1	1	2
442	9.287084005	1.370442763	2.781439E+18	414232.6085	63841.94063	0.268056578	1.093423261	0.818181818	1	1
443	5.355014153	0.909640298	4.469276E+18	518213.878	243598.4315	0.121123399	1.018038119	0.909090909	1	2
444	8.436895255	0.799141635	1.952353E+18	741833.1122	159322.1677	0.246395081	1.042165432	0.545454545	1	1
445	6.490196775	0.562706836	3.083380E+18	826862.9456	55757.6279	0.172595924	1.011808127	0	1	2
446	9.718733318	1.010698161	9.314998E+17	600567.6052	207666.3712	0.287265677	1.035898479	0.636363636	1	1
447	6.109311185	1.606627151	1.646090E+18	304583.9461	100563.3267	0.191914328	1.060502274	0.181818182	1	2
448	7.845017541	0.846856908	3.717236E+18	325446.6569	174509.891	0.217258749	1.177990006	1	1	1
449	5.869072005	0.684751942	2.997075E+17	901787.7737	90234.52744	0.332254437	1.150969649	0.818181818	1	2
450	9.058477193	0.650795257	3.835442E+18	1016896.029	126955.6721	0.136521914	1.196753522	0.727272727	1	1
451	6.396196915	1.86689909	1.084648E+18	360623.9082	235833.4249	0.311881851	1.098089604	0.909090909	1	2
452	7.228883114	1.015407818	2.584128E+18	443346.9856	278863.2578	0.261584849	1.16969698	0.181818182	1	1
453	6.64578464	0.837347326	5.378426E+17	757710.8623	112538.7143	0.187619157	1.082452751	0.454545455	1	2
454	9.562268222	0.727869488	3.439064E+18	583609.7611	298263.4475	0.302362134	1.058900092	0.272727273	1	1
455	5.639961043	1.349178055	3.928659E+18	486239.0572	51925.16139	0.206936865	1.034296298	0.363636364	1	2
456	8.81715912	1.112742998	2.455696E+17	394956.9291	154684.1373	0.253138423	1.013292602	0.363636364	1	1
457	5.197969546	0.626563274	2.158402E+18	697596.9778	195238.3697	0.106160604	1.088677746	0.727272727	1	2
458	7.071649118	0.757972755	4.791709E+18	372482.8901	230241.584	0.276488813	1.149710381	0.272727273	1	1
459	6.268868312	1.184945449	1.892922E+18	561161.6382	86663.67286	0.288216223	1.179512793	1	1	2
460	7.688434274	0.58914311	1.106341E+18	458736.0082	265368.5792	0.202221106	1.104115542	0	1	1
461	8.687098402	1.896597147	2.007012E+18	338904.8075	291523.445	0.133118688	1.026552901	1	1	2
462	9.249653581	0.955430654	4.558922E+18	301278.4544	272249.3916	0.181286303	1.103267665	0.363636364	1	1
463	6.958017411	0.576052596	1.826378E+18	927714.1757	120340.6159	0.30634912	1.13027573	0.636363636	1	2
464	5.298081198	1.688592373	2.539231E+18	384892.4488	215218.7243	0.289046299	1.020664932	0.909090909	1	1
465	6.135355016	0.921599753	1.039897E+18	417417.15	172654.3654	0.227487404	1.149057605	0.363636364	1	2
466	6.759187027	1.068829518	3.506882E+18	542483.1636	205282.4731	0.15736317	1.088219539	0.727272727	1	1
467	7.876020421	1.544524309	4.292293E+18	439865.2729	110824.3417	0.243339633	1.012822192	0.363636364	1	2
468	9.526914103	0.639822697	4.737326E+17	716197.0023	53374.85511	0.272033041	1.064079958	0.454545455	1	1
469	5.086934369	0.741010207	3.990718E+18	802596.3299	153235.4843	0.196358884	1.081934228	0.909090909	1	2
470	7.206177517	1.443092568	7.803610E+17	328853.2436	78861.52177	0.169072384	1.033240114	0	1	1
471	8.62597237	0.832524624	2.392525E+18	626200.2815	237510.88	0.321630448	1.057856118	0.909090909	1	2
472	5.667628356	0.647290913	3.331840E+18	398411.575	250889.7586	0.242407855	1.169031969	0.454545455	1	1
473	8.781347708	0.680840503	2.069927E+18	482904.5977	219441.9228	0.166265148	1.177129852	0.818181818	1	2
474	9.784598562	2.07279321	1.169402E+18	313271.7494	193752.5304	0.10839534	1.054692542	0.272727273	1	1
475	7.050409646	1.16876506	2.997316E+18	461970.1467	157080.4314	0.18410773	1.059458276	0.545454545	1	2
476	8.157479194	0.566569599	4.984485E+18	557975.9579	184965.0231	0.336710434	1.034842271	0	1	1
477	6.291344878	0.802628717	1.317866E+18	673328.0554	283256.2543	0.142383904	1.017567637	0.818181818	1	2
478	7.720908346	1.269952827	1.728272E+18	369323.1139	58000.38939	0.228434288	1.092964983	0	1	1
479	6.604641598	0.621300013	4.507722E+18	490846.725	95257.14812	0.311053967	1.043476736	1	1	2
480	8.036712614	1.080054255	2.893143E+18	588425.5504	257071.6058	0.164531678	1.068079005	0.909090909	1	1
481	7.01736763	1.997366403	3.607221E+18	311457.5515	52161.07617	0.26431697	1.114936005	0.363636364	1	2
482	8.468935431	0.722619358	8.196628E+17	377835.2184	130385.9617	0.145321673	1.01036369	0.090909091	1	1
483	9.095406734	0.5923346	3.755093E+18	652766.91	163278.7702	0.229860711	1.152646019	0.909090909	1	2
484	5.488111862	1.211334397	4.241100E+18	355411.605	186940.4961	0.144348594	1.128031445	0.181818182	1	1
485	9.907959646	1.245279753	5.601161E+17	463296.2545	289701.7734	0.338147036	1.119546004	0.727272727	1	2
486	5.978626271	0.761142874	2.471704E+18	565927.1928	60255.9936	0.186062241	1.19494173	0	1	1
487	8.065316768	1.765106548	4.902017E+18	389840.7562	65713.3721	0.203210118	1.162051013	0.363636364	1	2
488	5.396024751	0.551079141	5.758568E+17	1033417.6	225216.8955	0.26020278	1.057210754	0.545454545	1	1
489	8.312066062	0.98011828	3.402669E+18	406340.914	39492.26671	0.130284034	1.084242799	0.727272727	1	2
490	6.448342203	0.879081789	2.271703E+18	324964.6017	143847.9349	0.325957934	1.06343121	0.363636364	1	1
491	7.964004761	0.664495769	1.628486E+18	822669.3382	294304.7771	0.281382077	1.148436464	0.363636364	1	2
492	9.438969363	1.502796828	3.068138E+18	345874.5433	198824.5458	0.323228878	1.199668918	0.727272727	1	1
493	5.821905914	1.043907689	4.754730E+18	649901.6399	108581.0486	0.171099442	1.124273193	0.454545455	1	2
494	8.938045184	0.875343646	1.219059E+18	531416.0353	72650.80699	0.244957165	1.129651967	0.454545455	1	1
495	5.018475618	1.46909802	1.930060E+18	435405.0564	235547.7503	0.159371127	1.154266542	0.727272727	1	2
496	7.27459488	0.698440867	2.761509E+18	708538.4974	190742.0557	0.115181234	1.105548532	0.454545455	1	1
497	5.347313838	0.706368657	1.852837E+18	335914.3712	269348.3877	0.324995834	1.11395331	0.181818182	1	2
498	8.889027361	1.98000718	4.036510E+18	350741.6915	208099.4204	0.205865954	1.012115428	1	1	1
499	9.736028807	0.672421241	3.135842E+18	445366.754	165007.5254	0.158794362	1.133769867	0.909090909	1	2
500	6.155892801	1.131245632	4.822503E+18	549579.3372	142399.984	0.245768334	1.159167123	0.363636364	1	1
501	6.779619389	1.26159631	2.189699E+18	424504.2101	110032.9745	0.131578572	1.004379517	0.727272727	1	2
